"goods_nomenclature_sid";"goods_nomenclature_item_id";"producline_suffix";"validity_start_date";"leaf";"number_indents"
36026;"2836300000";"80";"1972-01-01 00:00:00";"1";1
36027;"2836400000";"80";"1972-01-01 00:00:00";"1";1
36028;"2836500000";"80";"1972-01-01 00:00:00";"1";1
36029;"2836600000";"80";"1972-01-01 00:00:00";"0";1
81440;"2836600010";"80";"2005-01-30 00:00:00";"1";2
81441;"2836600090";"80";"2005-01-30 00:00:00";"1";2
36031;"2836910000";"10";"1972-01-01 00:00:00";"0";1
36032;"2836910000";"80";"1972-01-01 00:00:00";"0";2
36034;"2836910020";"80";"1992-01-01 00:00:00";"1";3
36035;"2836910090";"80";"1972-01-01 00:00:00";"1";3
36036;"2836920000";"80";"1972-01-01 00:00:00";"1";2
36038;"2836990000";"80";"1972-01-01 00:00:00";"0";2
36039;"2836991100";"10";"1972-01-01 00:00:00";"0";3
36040;"2836991100";"80";"1972-01-01 00:00:00";"1";4
85146;"2836991700";"80";"2007-01-01 00:00:00";"0";4
100150;"2836991730";"80";"2016-07-01 00:00:00";"1";5
93724;"2836991780";"80";"2011-07-01 00:00:00";"1";5
36042;"2836999000";"80";"1972-01-01 00:00:00";"1";3
36043;"2837000000";"80";"1972-01-01 00:00:00";"0";0
36044;"2837110000";"10";"1972-01-01 00:00:00";"0";1
36045;"2837110000";"80";"1972-01-01 00:00:00";"1";2
36046;"2837190000";"80";"1972-01-01 00:00:00";"0";2
71943;"2837190020";"80";"2000-07-01 00:00:00";"1";3
70102;"2837190090";"80";"1998-07-01 00:00:00";"1";3
36047;"2837200000";"80";"1972-01-01 00:00:00";"0";1
86625;"2837200010";"80";"2007-01-01 00:00:00";"1";2
86626;"2837200090";"80";"2007-01-01 00:00:00";"1";2
36049;"2839000000";"80";"1972-01-01 00:00:00";"0";0
36050;"2839110000";"10";"1972-01-01 00:00:00";"0";1
36051;"2839110000";"80";"1972-01-01 00:00:00";"1";2
36052;"2839190000";"80";"1972-01-01 00:00:00";"0";2
90059;"2839190010";"80";"2008-07-01 00:00:00";"1";3
90060;"2839190090";"80";"2008-07-01 00:00:00";"1";3
36054;"2839900000";"80";"1972-01-01 00:00:00";"0";1
95290;"2839900020";"80";"2012-01-01 00:00:00";"1";2
95291;"2839900090";"80";"2012-01-01 00:00:00";"1";2
36057;"2840000000";"80";"1972-01-01 00:00:00";"0";0
36058;"2840110000";"10";"1972-01-01 00:00:00";"0";1
36059;"2840110000";"80";"1972-01-01 00:00:00";"1";2
36060;"2840190000";"80";"1972-01-01 00:00:00";"0";2
65011;"2840191000";"80";"1997-01-01 00:00:00";"1";3
65012;"2840199000";"80";"1997-01-01 00:00:00";"1";3
36063;"2840200000";"80";"1972-01-01 00:00:00";"0";1
36064;"2840201000";"80";"1972-01-01 00:00:00";"1";2
36065;"2840209000";"80";"1972-01-01 00:00:00";"0";2
99680;"2840209010";"80";"2016-01-01 00:00:00";"1";3
99679;"2840209090";"80";"2016-01-01 00:00:00";"1";3
36066;"2840300000";"80";"1972-01-01 00:00:00";"1";1
36067;"2841000000";"80";"1972-01-01 00:00:00";"0";0
36070;"2841300000";"80";"1972-01-01 00:00:00";"1";1
36072;"2841500000";"80";"1972-01-01 00:00:00";"0";1
103681;"2841500010";"80";"2018-01-01 00:00:00";"1";2
103680;"2841500090";"80";"2018-01-01 00:00:00";"1";2
59549;"2841610000";"10";"1996-01-01 00:00:00";"0";1
59550;"2841610000";"80";"1996-01-01 00:00:00";"1";2
59551;"2841690000";"80";"1996-01-01 00:00:00";"1";2
36078;"2841700000";"80";"1972-01-01 00:00:00";"0";1
98313;"2841700010";"80";"2014-07-01 00:00:00";"1";2
98848;"2841700020";"80";"2015-01-01 00:00:00";"1";2
99070;"2841700030";"80";"2015-07-01 00:00:00";"1";2
100370;"2841700040";"80";"2017-01-01 00:00:00";"1";2
98314;"2841700090";"80";"2014-07-01 00:00:00";"1";2
36079;"2841800000";"80";"1972-01-01 00:00:00";"0";1
90061;"2841800010";"80";"2008-07-01 00:00:00";"1";2
90062;"2841800090";"80";"2008-07-01 00:00:00";"1";2
36082;"2841900000";"80";"1972-01-01 00:00:00";"0";1
36084;"2841903000";"80";"1972-01-01 00:00:00";"0";2
103683;"2841903010";"80";"2018-01-01 00:00:00";"1";3
103682;"2841903090";"80";"2018-01-01 00:00:00";"1";3
85158;"2841908500";"80";"2007-01-01 00:00:00";"0";2
88745;"2841908510";"80";"2008-01-01 00:00:00";"1";3
97882;"2841908520";"80";"2014-01-01 00:00:00";"1";3
101737;"2841908530";"80";"2017-07-09 00:00:00";"1";3
88744;"2841908590";"80";"2008-01-01 00:00:00";"1";3
36088;"2842000000";"80";"1972-01-01 00:00:00";"0";0
36089;"2842100000";"80";"1972-01-01 00:00:00";"0";1
90683;"2842100010";"80";"2009-01-01 00:00:00";"1";2
91410;"2842100020";"80";"2010-01-01 00:00:00";"1";2
100470;"2842100040";"80";"2017-01-01 00:00:00";"1";2
103952;"2842100050";"80";"2018-07-01 00:00:00";"1";2
90682;"2842100090";"80";"2009-01-01 00:00:00";"1";2
36090;"2842900000";"80";"1972-01-01 00:00:00";"0";1
36091;"2842901000";"80";"1972-01-01 00:00:00";"0";2
91411;"2842901010";"80";"2010-01-01 00:00:00";"1";3
91412;"2842901090";"80";"2010-01-01 00:00:00";"1";3
85150;"2842908000";"80";"2007-01-01 00:00:00";"0";2
88244;"2842908020";"80";"2007-04-13 00:00:00";"1";3
103953;"2842908030";"80";"2018-07-01 00:00:00";"1";3
88574;"2842908080";"80";"2007-04-13 00:00:00";"1";3
36095;"2843000000";"10";"1972-01-01 00:00:00";"0";0
36096;"2843000000";"80";"1972-01-01 00:00:00";"0";0
36097;"2843100000";"80";"1972-01-01 00:00:00";"0";1
36098;"2843101000";"80";"1972-01-01 00:00:00";"1";2
36099;"2843109000";"80";"1972-01-01 00:00:00";"1";2
36100;"2843210000";"10";"1972-01-01 00:00:00";"0";1
36101;"2843210000";"80";"1972-01-01 00:00:00";"1";2
36102;"2843290000";"80";"1972-01-01 00:00:00";"1";2
36103;"2843300000";"80";"1972-01-01 00:00:00";"1";1
36104;"2843900000";"80";"1972-01-01 00:00:00";"0";1
36105;"2843901000";"80";"1972-01-01 00:00:00";"1";2
36106;"2843909000";"80";"1972-01-01 00:00:00";"1";2
36109;"2844000000";"80";"1972-01-01 00:00:00";"0";0
36110;"2844100000";"80";"1972-01-01 00:00:00";"0";1
56058;"2844101000";"10";"1995-01-01 00:00:00";"0";2
56059;"2844101000";"80";"1995-01-01 00:00:00";"1";3
70393;"2844103000";"80";"1999-01-01 00:00:00";"1";3
56063;"2844105000";"80";"1995-01-01 00:00:00";"1";2
56064;"2844109000";"80";"1995-01-01 00:00:00";"1";2
36111;"2844200000";"80";"1972-01-01 00:00:00";"0";1
70394;"2844202500";"10";"1999-01-01 00:00:00";"0";2
70395;"2844202500";"80";"1999-01-01 00:00:00";"1";3
70396;"2844203500";"80";"1999-01-01 00:00:00";"1";3
56068;"2844205100";"10";"1995-01-01 00:00:00";"0";2
56069;"2844205100";"20";"1995-01-01 00:00:00";"0";3
56079;"2844205100";"80";"1995-01-01 00:00:00";"1";4
56080;"2844205900";"80";"1995-01-01 00:00:00";"1";4
70397;"2844209900";"80";"1999-01-01 00:00:00";"1";3
36118;"2844300000";"80";"1972-01-01 00:00:00";"0";1
36119;"2844301100";"10";"1972-01-01 00:00:00";"0";2
36120;"2844301100";"80";"1972-01-01 00:00:00";"0";3
36121;"2844301110";"80";"1972-01-01 00:00:00";"1";4
36122;"2844301190";"80";"1972-01-01 00:00:00";"1";4
36123;"2844301900";"80";"1972-01-01 00:00:00";"1";3
36124;"2844305100";"10";"1972-01-01 00:00:00";"0";2
36125;"2844305100";"80";"1972-01-01 00:00:00";"0";3
36126;"2844305110";"80";"1972-01-01 00:00:00";"1";4
36127;"2844305190";"80";"1972-01-01 00:00:00";"1";4
56071;"2844305500";"10";"1995-01-01 00:00:00";"0";3
56083;"2844305500";"80";"1995-01-01 00:00:00";"1";4
56084;"2844306100";"10";"1995-01-01 00:00:00";"0";4
56085;"2844306100";"80";"1995-01-01 00:00:00";"1";5
56087;"2844306900";"80";"1995-01-01 00:00:00";"1";5
57436;"2844309100";"10";"1995-01-01 00:00:00";"0";2
56089;"2844309100";"80";"1995-01-01 00:00:00";"1";3
56090;"2844309900";"80";"1995-01-01 00:00:00";"1";3
36130;"2844400000";"80";"1972-01-01 00:00:00";"0";1
70398;"2844401000";"80";"1999-01-01 00:00:00";"1";2
56097;"2844402000";"10";"1995-01-01 00:00:00";"0";2
56098;"2844402000";"80";"1995-01-01 00:00:00";"1";3
56099;"2844403000";"80";"1995-01-01 00:00:00";"1";3
70399;"2844408000";"80";"1999-01-01 00:00:00";"1";3
36131;"2844500000";"80";"1972-01-01 00:00:00";"1";1
36132;"2845000000";"80";"1972-01-01 00:00:00";"0";0
36133;"2845100000";"80";"1972-01-01 00:00:00";"1";1
36134;"2845900000";"80";"1972-01-01 00:00:00";"0";1
36135;"2845901000";"80";"1972-01-01 00:00:00";"1";2
36136;"2845909000";"80";"1972-01-01 00:00:00";"0";2
88347;"2845909010";"80";"2007-07-01 00:00:00";"1";3
88349;"2845909020";"80";"2007-07-01 00:00:00";"1";3
88351;"2845909030";"80";"2007-07-01 00:00:00";"1";3
88348;"2845909090";"80";"2007-07-01 00:00:00";"1";3
36137;"2846000000";"80";"1972-01-01 00:00:00";"0";0
36138;"2846100000";"80";"1972-01-01 00:00:00";"0";1
67104;"2846100010";"80";"1997-07-01 00:00:00";"1";2
76215;"2846100020";"80";"2003-01-01 00:00:00";"1";2
76216;"2846100030";"80";"2003-01-01 00:00:00";"1";2
67098;"2846100090";"80";"1997-07-01 00:00:00";"1";2
36141;"2846900000";"80";"1972-01-01 00:00:00";"0";1
99467;"2846901000";"80";"2016-01-01 00:00:00";"0";2
99471;"2846901020";"80";"2016-01-01 00:00:00";"1";3
99472;"2846901030";"80";"2016-01-01 00:00:00";"1";3
99473;"2846901040";"80";"2016-01-01 00:00:00";"1";3
99474;"2846901050";"80";"2016-01-01 00:00:00";"1";3
99468;"2846902000";"80";"2016-01-01 00:00:00";"0";2
99475;"2846902010";"80";"2016-01-01 00:00:00";"1";3
99476;"2846902015";"80";"2016-01-01 00:00:00";"1";3
99477;"2846902020";"80";"2016-01-01 00:00:00";"1";3
99478;"2846902025";"80";"2016-01-01 00:00:00";"1";3
99479;"2846902030";"80";"2016-01-01 00:00:00";"1";3
99480;"2846902035";"80";"2016-01-01 00:00:00";"1";3
99481;"2846902040";"80";"2016-01-01 00:00:00";"1";3
99482;"2846902045";"80";"2016-01-01 00:00:00";"1";3
99483;"2846902050";"80";"2016-01-01 00:00:00";"1";3
99484;"2846902055";"80";"2016-01-01 00:00:00";"1";3
99469;"2846903000";"80";"2016-01-01 00:00:00";"1";2
99470;"2846909000";"80";"2016-01-01 00:00:00";"1";2
36144;"2847000000";"80";"1972-01-01 00:00:00";"1";0
36148;"2849000000";"80";"1972-01-01 00:00:00";"0";0
36149;"2849100000";"80";"1972-01-01 00:00:00";"1";1
36150;"2849200000";"80";"1972-01-01 00:00:00";"1";1
36151;"2849900000";"80";"1972-01-01 00:00:00";"0";1
36152;"2849901000";"80";"1972-01-01 00:00:00";"1";2
36153;"2849903000";"80";"1972-01-01 00:00:00";"1";2
36154;"2849905000";"80";"1972-01-01 00:00:00";"0";2
101738;"2849905010";"80";"2017-07-09 00:00:00";"1";3
103200;"2849905090";"80";"2017-07-09 00:00:00";"1";3
36155;"2849909000";"80";"1972-01-01 00:00:00";"1";2
36156;"2850000000";"80";"1972-01-01 00:00:00";"0";0
68638;"2850002000";"80";"1998-01-01 00:00:00";"0";1
69895;"2850002010";"80";"1998-07-01 00:00:00";"1";2
75246;"2850002020";"80";"2002-07-01 00:00:00";"1";2
90063;"2850002030";"80";"2008-07-01 00:00:00";"1";2
96317;"2850002040";"80";"2012-07-01 00:00:00";"1";2
103685;"2850002060";"80";"2018-01-01 00:00:00";"1";2
104126;"2850002070";"80";"2019-01-01 00:00:00";"1";2
70103;"2850002090";"80";"1998-07-01 00:00:00";"1";2
90273;"2850006000";"80";"2009-01-01 00:00:00";"0";1
90700;"2850006010";"10";"2009-01-01 00:00:00";"0";2
90701;"2850006010";"80";"2009-01-01 00:00:00";"1";3
90702;"2850006019";"80";"2009-01-01 00:00:00";"1";3
90645;"2850006090";"80";"2009-01-01 00:00:00";"1";2
36163;"2850009000";"80";"1972-01-01 00:00:00";"1";1
85116;"2852000000";"80";"2007-01-01 00:00:00";"0";0
95292;"2852100000";"80";"2012-01-01 00:00:00";"1";1
95293;"2852900000";"80";"2012-01-01 00:00:00";"1";1
85159;"2853000000";"80";"2007-01-01 00:00:00";"0";0
101239;"2853100000";"80";"2017-01-01 00:00:00";"1";1
101240;"2853900000";"80";"2017-01-01 00:00:00";"0";1
101241;"2853901000";"80";"2017-01-01 00:00:00";"1";2
101242;"2853903000";"80";"2017-01-01 00:00:00";"1";2
101243;"2853909000";"80";"2017-01-01 00:00:00";"0";2
102775;"2853909020";"80";"2017-01-01 00:00:00";"1";3
101246;"2853909090";"80";"2017-01-01 00:00:00";"1";3
36168;"2900000000";"80";"1971-12-31 00:00:00";"0";0
36169;"2901000000";"10";"1972-01-01 00:00:00";"0";0
36170;"2901000000";"80";"1972-01-01 00:00:00";"0";0
36171;"2901100000";"80";"1972-01-01 00:00:00";"1";1
36174;"2901210000";"10";"1972-01-01 00:00:00";"0";1
36175;"2901210000";"80";"1972-01-01 00:00:00";"1";2
36176;"2901220000";"80";"1972-01-01 00:00:00";"1";2
36177;"2901230000";"80";"1972-01-01 00:00:00";"1";2
36180;"2901240000";"80";"1972-01-01 00:00:00";"1";2
36183;"2901290000";"80";"1972-01-01 00:00:00";"1";2
36186;"2902000000";"80";"1972-01-01 00:00:00";"0";0
36187;"2902110000";"10";"1972-01-01 00:00:00";"0";1
36188;"2902110000";"80";"1972-01-01 00:00:00";"1";2
36189;"2902190000";"80";"1972-01-01 00:00:00";"1";2
36195;"2902200000";"80";"1972-01-01 00:00:00";"1";1
36198;"2902300000";"80";"1972-01-01 00:00:00";"1";1
36201;"2902410000";"10";"1972-01-01 00:00:00";"0";1
36202;"2902410000";"80";"1972-01-01 00:00:00";"1";2
36203;"2902420000";"80";"1972-01-01 00:00:00";"1";2
36204;"2902430000";"80";"1972-01-01 00:00:00";"1";2
36205;"2902440000";"80";"1972-01-01 00:00:00";"1";2
36208;"2902500000";"80";"1972-01-01 00:00:00";"1";1
36209;"2902600000";"80";"1972-01-01 00:00:00";"1";1
36210;"2902700000";"80";"1972-01-01 00:00:00";"1";1
36211;"2902900000";"80";"1972-01-01 00:00:00";"1";1
36225;"2903000000";"80";"1972-01-01 00:00:00";"0";0
36226;"2903110000";"10";"1972-01-01 00:00:00";"0";1
36227;"2903110000";"80";"1972-01-01 00:00:00";"1";2
36228;"2903120000";"80";"1972-01-01 00:00:00";"1";2
36229;"2903130000";"80";"1972-01-01 00:00:00";"1";2
36230;"2903140000";"80";"1972-01-01 00:00:00";"1";2
36231;"2903150000";"80";"1972-01-01 00:00:00";"1";2
36233;"2903190000";"80";"1972-01-01 00:00:00";"0";2
99485;"2903190010";"80";"2016-01-01 00:00:00";"1";3
99486;"2903190090";"80";"2016-01-01 00:00:00";"1";3
36242;"2903210000";"10";"1972-01-01 00:00:00";"0";1
36243;"2903210000";"80";"1972-01-01 00:00:00";"1";2
36244;"2903220000";"80";"1972-01-01 00:00:00";"1";2
36245;"2903230000";"80";"1972-01-01 00:00:00";"1";2
36246;"2903290000";"80";"1972-01-01 00:00:00";"1";2
85164;"2903310000";"10";"2007-01-01 00:00:00";"0";1
85165;"2903310000";"80";"2007-01-01 00:00:00";"1";2
85167;"2903390000";"80";"2007-01-01 00:00:00";"0";2
85168;"2903391100";"10";"2007-01-01 00:00:00";"0";3
85169;"2903391100";"80";"2007-01-01 00:00:00";"1";4
85170;"2903391500";"80";"2007-01-01 00:00:00";"1";4
85171;"2903391900";"80";"2007-01-01 00:00:00";"0";4
103686;"2903391920";"80";"2018-01-01 00:00:00";"1";5
98318;"2903391990";"80";"2014-07-01 00:00:00";"1";5
99545;"2903392100";"10";"2016-01-01 00:00:00";"0";3
99546;"2903392100";"80";"2016-01-01 00:00:00";"1";4
99547;"2903392300";"80";"2016-01-01 00:00:00";"1";4
99548;"2903392400";"80";"2016-01-01 00:00:00";"0";4
99562;"2903392410";"80";"2016-01-01 00:00:00";"1";5
99572;"2903392490";"80";"2016-01-01 00:00:00";"1";5
99549;"2903392500";"80";"2016-01-01 00:00:00";"1";4
99550;"2903392600";"80";"2016-01-01 00:00:00";"0";4
99565;"2903392610";"80";"2016-01-01 00:00:00";"1";5
99575;"2903392690";"80";"2016-01-01 00:00:00";"1";5
99551;"2903392700";"80";"2016-01-01 00:00:00";"0";4
99564;"2903392710";"80";"2016-01-01 00:00:00";"1";5
99574;"2903392790";"80";"2016-01-01 00:00:00";"1";5
99552;"2903392800";"80";"2016-01-01 00:00:00";"0";4
99559;"2903392810";"80";"2016-01-01 00:00:00";"1";5
99561;"2903392820";"80";"2016-01-01 00:00:00";"1";5
99570;"2903392890";"80";"2016-01-01 00:00:00";"1";5
99553;"2903392900";"80";"2016-01-01 00:00:00";"0";4
99569;"2903392910";"80";"2016-01-01 00:00:00";"1";5
99577;"2903392990";"80";"2016-01-01 00:00:00";"1";5
99554;"2903393100";"10";"2016-01-01 00:00:00";"0";3
99555;"2903393100";"80";"2016-01-01 00:00:00";"1";4
99556;"2903393500";"80";"2016-01-01 00:00:00";"0";4
103713;"2903393520";"80";"2018-01-01 00:00:00";"1";5
99576;"2903393590";"80";"2016-01-01 00:00:00";"1";5
99557;"2903393900";"80";"2016-01-01 00:00:00";"0";4
99560;"2903393910";"80";"2016-01-01 00:00:00";"1";5
99568;"2903393920";"80";"2016-01-01 00:00:00";"1";5
99828;"2903393930";"80";"2016-01-01 00:00:00";"1";5
103687;"2903393940";"80";"2018-01-01 00:00:00";"1";5
99571;"2903393990";"80";"2016-01-01 00:00:00";"1";5
99558;"2903398000";"80";"2016-01-01 00:00:00";"1";3
95360;"2903710000";"10";"2012-01-01 00:00:00";"0";1
95361;"2903710000";"80";"2012-01-01 00:00:00";"1";2
95362;"2903720000";"80";"2012-01-01 00:00:00";"1";2
95363;"2903730000";"80";"2012-01-01 00:00:00";"1";2
95364;"2903740000";"80";"2012-01-01 00:00:00";"0";2
99681;"2903740010";"80";"2016-01-01 00:00:00";"1";3
99682;"2903740090";"80";"2016-01-01 00:00:00";"1";3
95365;"2903750000";"80";"2012-01-01 00:00:00";"1";2
95355;"2903760000";"80";"2012-01-01 00:00:00";"0";2
95356;"2903761000";"80";"2012-01-01 00:00:00";"1";3
95357;"2903762000";"80";"2012-01-01 00:00:00";"1";3
95358;"2903769000";"80";"2012-01-01 00:00:00";"1";3
95317;"2903770000";"80";"2012-01-01 00:00:00";"0";2
99538;"2903776000";"80";"2016-01-01 00:00:00";"0";3
99539;"2903776010";"80";"2016-01-01 00:00:00";"1";4
99540;"2903776090";"80";"2016-01-01 00:00:00";"1";4
95327;"2903779000";"80";"2012-01-01 00:00:00";"0";3
95343;"2903779010";"80";"2012-01-01 00:00:00";"1";4
95344;"2903779015";"80";"2012-01-01 00:00:00";"1";4
95345;"2903779020";"80";"2012-01-01 00:00:00";"1";4
95346;"2903779025";"80";"2012-01-01 00:00:00";"1";4
95347;"2903779030";"80";"2012-01-01 00:00:00";"1";4
95348;"2903779035";"80";"2012-01-01 00:00:00";"1";4
95349;"2903779040";"80";"2012-01-01 00:00:00";"1";4
95351;"2903779045";"80";"2012-01-01 00:00:00";"1";4
95352;"2903779050";"80";"2012-01-01 00:00:00";"1";4
95353;"2903779055";"80";"2012-01-01 00:00:00";"1";4
96517;"2903779060";"80";"2012-01-01 00:00:00";"1";4
95354;"2903779090";"80";"2012-01-01 00:00:00";"1";4
95359;"2903780000";"80";"2012-01-01 00:00:00";"0";2
104128;"2903780010";"80";"2019-01-01 00:00:00";"1";3
104127;"2903780090";"80";"2019-01-01 00:00:00";"1";3
95372;"2903790000";"80";"2012-01-01 00:00:00";"0";2
99488;"2903793000";"80";"2016-01-01 00:00:00";"0";3
99489;"2903793010";"80";"2016-01-01 00:00:00";"1";4
99578;"2903793020";"80";"2016-01-01 00:00:00";"1";4
99490;"2903793090";"80";"2016-01-01 00:00:00";"1";4
99487;"2903798000";"80";"2016-01-01 00:00:00";"1";3
95384;"2903810000";"10";"2012-01-01 00:00:00";"0";1
95385;"2903810000";"80";"2012-01-01 00:00:00";"1";2
95386;"2903820000";"80";"2012-01-01 00:00:00";"1";2
101247;"2903830000";"80";"2017-01-01 00:00:00";"1";2
95387;"2903890000";"80";"2012-01-01 00:00:00";"0";2
95388;"2903891000";"80";"2012-01-01 00:00:00";"1";3
101248;"2903898000";"80";"2017-01-01 00:00:00";"0";3
101253;"2903898010";"80";"2017-01-01 00:00:00";"1";4
101251;"2903898040";"80";"2017-01-01 00:00:00";"1";4
101250;"2903898050";"80";"2017-01-01 00:00:00";"1";4
103688;"2903898060";"80";"2018-01-01 00:00:00";"1";4
101249;"2903898090";"80";"2017-01-01 00:00:00";"1";4
95399;"2903910000";"10";"2012-01-01 00:00:00";"0";1
95400;"2903910000";"80";"2012-01-01 00:00:00";"1";2
95401;"2903920000";"80";"2012-01-01 00:00:00";"1";2
101254;"2903930000";"80";"2017-01-01 00:00:00";"1";2
101255;"2903940000";"80";"2017-01-01 00:00:00";"1";2
95402;"2903990000";"80";"2012-01-01 00:00:00";"0";2
95403;"2903991000";"80";"2012-01-01 00:00:00";"1";3
101256;"2903998000";"80";"2017-01-01 00:00:00";"0";3
101257;"2903998015";"80";"2017-01-01 00:00:00";"1";4
101264;"2903998020";"80";"2017-01-01 00:00:00";"1";4
101263;"2903998030";"80";"2017-01-01 00:00:00";"1";4
101262;"2903998040";"80";"2017-01-01 00:00:00";"1";4
101265;"2903998050";"80";"2017-01-01 00:00:00";"1";4
103954;"2903998060";"80";"2018-07-01 00:00:00";"1";4
101261;"2903998075";"80";"2017-01-01 00:00:00";"1";4
101260;"2903998080";"80";"2017-01-01 00:00:00";"1";4
101258;"2903998090";"80";"2017-01-01 00:00:00";"1";4
36312;"2904000000";"80";"1972-01-01 00:00:00";"0";0
36313;"2904100000";"80";"1972-01-01 00:00:00";"0";1
92723;"2904100030";"80";"2010-07-01 00:00:00";"1";2
92806;"2904100050";"80";"2010-07-01 00:00:00";"1";2
36317;"2904100090";"80";"1972-01-01 00:00:00";"1";2
36318;"2904200000";"80";"1972-01-01 00:00:00";"0";1
93104;"2904200010";"80";"2011-01-01 00:00:00";"1";2
93105;"2904200020";"80";"2011-01-01 00:00:00";"1";2
93106;"2904200030";"80";"2011-01-01 00:00:00";"1";2
70544;"2904200040";"80";"1999-01-01 00:00:00";"1";2
70545;"2904200090";"80";"1999-01-01 00:00:00";"1";2
101266;"2904310000";"10";"2017-01-01 00:00:00";"0";1
101267;"2904310000";"80";"2017-01-01 00:00:00";"1";2
101268;"2904320000";"80";"2017-01-01 00:00:00";"1";2
101269;"2904330000";"80";"2017-01-01 00:00:00";"1";2
101270;"2904340000";"80";"2017-01-01 00:00:00";"1";2
101271;"2904350000";"80";"2017-01-01 00:00:00";"1";2
101272;"2904360000";"80";"2017-01-01 00:00:00";"1";2
101273;"2904910000";"10";"2017-01-01 00:00:00";"0";1
101274;"2904910000";"80";"2017-01-01 00:00:00";"0";2
101276;"2904910010";"80";"2017-01-01 00:00:00";"1";3
101277;"2904910090";"80";"2017-01-01 00:00:00";"1";3
101275;"2904990000";"80";"2017-01-01 00:00:00";"0";2
101278;"2904990020";"80";"2017-01-01 00:00:00";"1";3
101280;"2904990025";"80";"2017-01-01 00:00:00";"1";3
101281;"2904990030";"80";"2017-01-01 00:00:00";"1";3
101282;"2904990035";"80";"2017-01-01 00:00:00";"1";3
101283;"2904990040";"80";"2017-01-01 00:00:00";"1";3
104129;"2904990045";"80";"2019-01-01 00:00:00";"1";3
101284;"2904990050";"80";"2017-01-01 00:00:00";"1";3
101285;"2904990060";"80";"2017-01-01 00:00:00";"1";3
101286;"2904990070";"80";"2017-01-01 00:00:00";"1";3
101287;"2904990080";"80";"2017-01-01 00:00:00";"1";3
101288;"2904990090";"80";"2017-01-01 00:00:00";"1";3
36338;"2905000000";"10";"1972-01-01 00:00:00";"0";0
36339;"2905000000";"80";"1972-01-01 00:00:00";"0";0
36340;"2905110000";"10";"1972-01-01 00:00:00";"0";1
36341;"2905110000";"80";"1972-01-01 00:00:00";"0";2
98321;"2905110010";"80";"2014-07-01 00:00:00";"1";3
100371;"2905110020";"80";"2017-01-01 00:00:00";"1";3
98322;"2905110090";"80";"2014-07-01 00:00:00";"1";3
36342;"2905120000";"80";"1972-01-01 00:00:00";"0";2
100432;"2905120010";"80";"2017-01-01 00:00:00";"1";3
100433;"2905120090";"80";"2017-01-01 00:00:00";"1";3
36343;"2905130000";"80";"1972-01-01 00:00:00";"1";2
36344;"2905140000";"80";"1972-01-01 00:00:00";"0";2
36345;"2905141000";"80";"1972-01-01 00:00:00";"1";3
36346;"2905149000";"80";"1972-01-01 00:00:00";"1";3
36350;"2905160000";"80";"1972-01-01 00:00:00";"0";2
65031;"2905162000";"80";"1997-01-01 00:00:00";"1";3
90279;"2905168500";"80";"2009-01-01 00:00:00";"1";3
36355;"2905170000";"80";"1972-01-01 00:00:00";"1";2
36356;"2905190000";"80";"1972-01-01 00:00:00";"0";2
72098;"2905190011";"10";"2000-07-01 00:00:00";"0";3
