measure_sid,goods_nomenclature_item_id,duty_expression_id,duty_amount,monetary_unit_code,measurement_unit_code,measurement_unit_qualifier_code
5146559,2401207010,01,0,,,
5146560,2401207090,01,0,,,
5146562,2401208510,01,0,,,
5146563,2401208590,01,0,,,
5146567,2401209511,01,0,,,
5146568,2401209519,01,0,,,
5146570,2401209521,01,0,,,
5146571,2401209529,01,0,,,
5146573,2401209591,01,0,,,
5146574,2401209599,01,0,,,
5146575,2401300000,01,0,,,
5146577,2402100000,01,0,,,
5146579,2402201000,01,0,,,
5146580,2402209000,01,0,,,
5146581,2402900000,01,0,,,
5146584,2403110000,01,0,,,
5146586,2403191000,01,0,,,
5146587,2403199000,01,0,,,
5146589,2403910000,01,0,,,
5146591,2403991000,01,0,,,
5146592,2403999000,01,0,,,
5146595,2501001000,01,0,,,
5146597,2501003100,01,0,,,
5146600,2501005110,01,0,,,
5146601,2501005190,01,0,,,
5146603,2501009100,01,0,,,
5146604,2501009900,01,0,,,
5146605,2502000000,01,0,,,
5146607,2503001000,01,0,,,
5146608,2503009000,01,0,,,
5146610,2504100000,01,0,,,
5146611,2504900000,01,0,,,
5146613,2505100000,01,0,,,
5146614,2505900000,01,0,,,
5146616,2506100000,01,0,,,
5146617,2506200000,01,0,,,
5146619,2507002000,01,0,,,
5146620,2507008000,01,0,,,
5146622,2508100000,01,0,,,
5146623,2508300000,01,0,,,
5146624,2508400000,01,0,,,
5146625,2508500000,01,0,,,
5146626,2508600000,01,0,,,
5146627,2508700000,01,0,,,
5146628,2509000000,01,0,,,
5146630,2510100000,01,0,,,
5146631,2510200000,01,0,,,
5146633,2511100000,01,0,,,
5146634,2511200000,01,0,,,
5146635,2512000000,01,0,,,
5146637,2513100000,01,0,,,
5146638,2513200000,01,0,,,
5146639,2514000000,01,0,,,
5146642,2515110000,01,0,,,
5146643,2515120000,01,0,,,
5146644,2515200000,01,0,,,
5146647,2516110000,01,0,,,
5146648,2516120000,01,0,,,
5146649,2516200000,01,0,,,
5146650,2516900000,01,0,,,
5146653,2517101000,01,0,,,
5146654,2517102000,01,0,,,
5146655,2517108000,01,0,,,
5146656,2517200000,01,0,,,
5146657,2517300000,01,0,,,
5146659,2517410000,01,0,,,
5146660,2517490000,01,0,,,
5146662,2518100000,01,0,,,
5146663,2518200000,01,0,,,
5146664,2518300000,01,0,,,
5146666,2519100000,01,0,,,
5146669,2519901010,01,0,,,
5146670,2519901090,01,0,,,
5146671,2519903000,01,0,,,
5146672,2519909000,01,0,,,
5146674,2520100000,01,0,,,
5146675,2520200000,01,0,,,
5146676,2521000000,01,0,,,
5146678,2522100000,01,0,,,
5146679,2522200000,01,0,,,
5146680,2522300000,01,0,,,
5146682,2523100000,01,0,,,
5146684,2523210000,01,0,,,
5146685,2523290000,01,0,,,
5146686,2523300000,01,0,,,
5146687,2523900000,01,0,,,
5146689,2524100000,01,0,,,
5146690,2524900000,01,0,,,
5146692,2525100000,01,0,,,
5146693,2525200000,01,0,,,
5146694,2525300000,01,0,,,
5146696,2526100000,01,0,,,
5146697,2526200000,01,0,,,
5146698,2528000000,01,0,,,
5146700,2529100000,01,0,,,
5146702,2529210000,01,0,,,
5146703,2529220000,01,0,,,
5146704,2529300000,01,0,,,
5146706,2530100000,01,0,,,
5146707,2530200000,01,0,,,
5146708,2530900000,01,0,,,
5146712,2601110000,01,0,,,
5146713,2601120000,01,0,,,
5146714,2601200000,01,0,,,
5146715,2602000000,01,0,,,
5146716,2603000000,01,0,,,
5146717,2604000000,01,0,,,
5146718,2605000000,01,0,,,
5146719,2606000000,01,0,,,
5146720,2607000000,01,0,,,
5146721,2608000000,01,0,,,
5146722,2609000000,01,0,,,
5146723,2610000000,01,0,,,
5146724,2611000000,01,0,,,
5146727,2612101000,01,0,,,
5146728,2612109000,01,0,,,
5146730,2612201000,01,0,,,
5146731,2612209000,01,0,,,
5146733,2613100000,01,0,,,
5146734,2613900000,01,0,,,
5146735,2614000000,01,0,,,
5146737,2615100000,01,0,,,
5146739,2615900010,01,0,,,
5146740,2615900090,01,0,,,
5146742,2616100000,01,0,,,
5146744,2616900010,01,0,,,
5146745,2616900090,01,0,,,
5146747,2617100000,01,0,,,
5146748,2617900000,01,0,,,
5146749,2618000000,01,0,,,
5146751,2619002000,01,0,,,
5146752,2619009000,01,0,,,
5146755,2620110000,01,0,,,
5146756,2620190000,01,0,,,
5146758,2620210000,01,0,,,
5146759,2620290000,01,0,,,
5146760,2620300000,01,0,,,
5146761,2620400000,01,0,,,
5146762,2620600000,01,0,,,
5146764,2620910000,01,0,,,
5146766,2620991000,01,0,,,
5146767,2620992000,01,0,,,
5146768,2620994000,01,0,,,
5146769,2620996000,01,0,,,
5146770,2620999500,01,0,,,
5146772,2621100000,01,0,,,
5146773,2621900000,01,0,,,
5146777,2701110000,01,0,,,
5146779,2701121000,01,0,,,
5146780,2701129000,01,0,,,
5146781,2701190000,01,0,,,
5146782,2701200000,01,0,,,
5146784,2702100000,01,0,,,
5146785,2702200000,01,0,,,
5146786,2703000000,01,0,,,
5146788,2704001000,01,0,,,
5146789,2704003000,01,0,,,
5146790,2704009000,01,0,,,
5146791,2705000000,01,0,,,
5146792,2706000000,01,0,,,
5146795,2707100010,01,0,,,
5146796,2707100090,01,0,,,
5146798,2707200010,01,0,,,
5146799,2707200090,01,0,,,
5146801,2707300010,01,0,,,
5146802,2707300090,01,0,,,
5146803,2707400000,01,0,,,
5146805,2707500020,01,0,,,
5146807,2707500080,01,0,,,
5146808,2707500089,01,0,,,
5146810,2707910000,01,0,,,
5146813,2707991100,01,0,,,
5146814,2707991900,01,0,,,
5146815,2707992000,01,0,,,
5146816,2707995000,01,0,,,
5146818,2707998010,01,0,,,
5146819,2707998090,01,0,,,
5146821,2707999100,01,0,,,
5146823,2707999910,01,0,,,
5146824,2707999990,01,0,,,
5146826,2708100000,01,0,,,
5146827,2708200000,01,0,,,
5146829,2709001000,01,0,,,
5146830,2709009000,01,0,,,
5146834,2710121100,01,0,,,
5146835,2710121500,01,0,,,
5146840,2710122111,01,4.7,,,
5146841,2710122119,01,4.7,,,
5146842,2710122190,01,4.7,,,
5146845,2710122592,01,4.7,,,
5146846,2710122598,01,4.7,,,
5146847,2710122599,01,4.7,,,
5146852,2710123111,01,4.7,,,
5146853,2710123119,01,4.7,,,
5146854,2710123190,01,4.7,,,
5146859,2710124111,01,4.7,,,
5146860,2710124119,01,4.7,,,
5146861,2710124190,01,4.7,,,
5146864,2710124511,01,4.7,,,
5146865,2710124519,01,4.7,,,
5146866,2710124590,01,4.7,,,
5146869,2710124911,01,4.7,,,
5146870,2710124919,01,4.7,,,
5146871,2710124990,01,4.7,,,
5146874,2710125011,01,4.7,,,
5146875,2710125019,01,4.7,,,
5146876,2710125090,01,4.7,,,
5146879,2710127011,01,4.7,,,
5146880,2710127019,01,4.7,,,
5146881,2710127090,01,4.7,,,
5146884,2710129011,01,4.7,,,
5146885,2710129019,01,4.7,,,
5146886,2710129090,01,4.7,,,
5146889,2710191100,01,0,,,
5146890,2710191500,01,0,,,
5146893,2710192100,01,0,,,
5146894,2710192500,01,0,,,
5146895,2710192900,01,0,,,
5146898,2710193100,01,0,,,
5146899,2710193500,01,0,,,
5146903,2710194321,01,0,,,
5146904,2710194329,01,0,,,
5146905,2710194330,01,0,,,
5146906,2710194390,01,0,,,
5146909,2710194621,01,0,,,
5146910,2710194629,01,0,,,
5146911,2710194630,01,0,,,
5146912,2710194690,01,0,,,
5146915,2710194721,01,0,,,
5146916,2710194729,01,0,,,
5146917,2710194730,01,0,,,
5146918,2710194790,01,0,,,
5146920,2710194810,01,0,,,
5146921,2710194890,01,0,,,
5146923,2710195100,01,0,,,
5146924,2710195500,01,0,,,
5146926,2710196200,01,0,,,
5146927,2710196400,01,0,,,
5146928,2710196800,01,0,,,
5146930,2710197100,01,0,,,
5146931,2710197500,01,0,,,
5146934,2710198110,01,0,,,
5146935,2710198190,01,0,,,
5146936,2710198300,01,0,,,
5146937,2710198500,01,0,,,
5146938,2710198700,01,0,,,
5146939,2710199100,01,0,,,
5146940,2710199300,01,0,,,
5146942,2710199920,01,0,,,
5146943,2710199930,01,0,,,
5146944,2710199990,01,0,,,
5146949,2710201121,01,0,,,
5146950,2710201129,01,0,,,
5146951,2710201130,01,0,,,
5146954,2710201521,01,0,,,
5146955,2710201529,01,0,,,
5146956,2710201530,01,0,,,
5146960,2710201721,01,0,,,
5146961,2710201729,01,0,,,
5146962,2710201730,01,0,,,
5146963,2710201790,01,0,,,
5146965,2710201910,01,0,,,
5146966,2710201990,01,0,,,
5146968,2710203100,01,0,,,
5146969,2710203500,01,0,,,
5146970,2710203900,01,0,,,
5146971,2710209000,01,0,,,
5146973,2710910000,01,0,,,
5146975,2710990010,01,0,,,
5146976,2710990090,01,0,,,
5146979,2711110000,01,0,,,
5146982,2711121100,01,0,,,
5146983,2711121900,01,0,,,
5146985,2711129100,01,0,,,
5146986,2711129300,01,0,,,
5146988,2711129400,01,0,,,
5146989,2711129700,01,0,,,
5146991,2711131000,01,0,,,
5146992,2711133000,01,0,,,
5146994,2711139100,01,0,,,
5146995,2711139700,01,0,,,
5146996,2711140000,01,0,,,
5146997,2711190000,01,0,,,
5146999,2711210000,01,0,,,
5147000,2711290000,01,0,,,
5147003,2712101000,01,0,,,
5147004,2712109000,01,0,,,
5147006,2712201000,01,0,,,
5147007,2712209000,01,0,,,
5147010,2712901100,01,0,,,
5147011,2712901900,01,0,,,
5147014,2712903100,01,0,,,
5147015,2712903300,01,0,,,
5147017,2712903910,01,0,,,
5147018,2712903990,01,0,,,
5147020,2712909100,01,0,,,
5147022,2712909910,01,0,,,
5147023,2712909990,01,0,,,
5147026,2713110000,01,0,,,
5147027,2713120000,01,0,,,
5147028,2713200000,01,0,,,
5147030,2713901000,01,0,,,
5147031,2713909000,01,0,,,
5147033,2714100000,01,0,,,
5147034,2714900000,01,0,,,
5147035,2715000000,01,0,,,
5147036,2716000000,01,0,,,
5147040,2801100000,01,0,,,
5147041,2801200000,01,0,,,
5147043,2801301000,01,0,,,
5147044,2801309000,01,0,,,
5147045,2802000000,01,0,,,
5147046,2803000000,01,0,,,
5147048,2804100000,01,0,,,
5147050,2804210000,01,0,,,
5147052,2804291000,01,0,,,
5147053,2804299000,01,0,,,
5147054,2804300000,01,0,,,
5147055,2804400000,01,0,,,
5147057,2804501000,01,0,,,
5147059,2804509040,01,0,,,
5147060,2804509090,01,0,,,
5147062,2804610000,01,0,,,
5147064,2804690010,01,0,,,
5147065,2804690020,01,0,,,
5147066,2804690090,01,0,,,
5147067,2804700000,01,0,,,
5147068,2804800000,01,0,,,
5147069,2804900000,01,0,,,
5147072,2805110000,01,0,,,
5147074,2805120010,01,0,,,
5147075,2805120090,01,0,,,
5147077,2805191000,01,0,,,
5147079,2805199020,01,0,,,
5147080,2805199090,01,0,,,
5147083,2805301010,01,0,,,
5147085,2805301030,01,0,,,
5147086,2805301040,01,0,,,
5147087,2805301050,01,0,,,
5147088,2805301080,01,0,,,
5147092,2805302010,01,0,,,
5147093,2805302020,01,0,,,
5147094,2805302030,01,0,,,
5147095,2805302040,01,0,,,
5147096,2805302050,01,0,,,
5147098,2805303010,01,0,,,
5147099,2805303015,01,0,,,
5147100,2805303020,01,0,,,
5147101,2805303025,01,0,,,
5147102,2805303030,01,0,,,
5147103,2805303035,01,0,,,
5147104,2805303040,01,0,,,
5147105,2805303045,01,0,,,
5147106,2805303050,01,0,,,
5147107,2805303055,01,0,,,
5147108,2805304000,01,0,,,
5147109,2805308000,01,0,,,
5147111,2805401000,01,0,,,
5147112,2805409000,01,0,,,
5147115,2806100000,01,0,,,
5147116,2806200000,01,0,,,
5147117,2807000000,01,0,,,
5147118,2808000000,01,0,,,
5147120,2809100000,01,0,,,
5147121,2809200000,01,0,,,
5147123,2810001000,01,0,,,
5147124,2810009000,01,0,,,
5147127,2811110000,01,0,,,
5147128,2811120000,01,0,,,
5147130,2811191000,01,0,,,
5147132,2811198010,01,0,,,
5147133,2811198020,01,0,,,
5147134,2811198090,01,0,,,
5147136,2811210000,01,0,,,
5147138,2811220010,01,0,,,
5147139,2811220015,01,0,,,
5147140,2811220040,01,0,,,
5147141,2811220060,01,0,,,
5147142,2811220090,01,0,,,
5147144,2811290500,01,0,,,
5147145,2811291000,01,0,,,
5147146,2811293000,01,0,,,
5147148,2811299010,01,0,,,
5147149,2811299090,01,0,,,
5147153,2812110000,01,0,,,
5147154,2812120000,01,0,,,
5147155,2812130000,01,0,,,
5147156,2812140000,01,0,,,
5147157,2812150000,01,0,,,
5147158,2812160000,01,0,,,
5147159,2812170000,01,0,,,
5147161,2812191000,01,0,,,
5147162,2812199000,01,0,,,
5147164,2812900010,01,0,,,
5147165,2812900090,01,0,,,
5147167,2813100000,01,0,,,
5147169,2813901000,01,0,,,
5147170,2813909000,01,0,,,
5147173,2814100000,01,0,,,
5147174,2814200000,01,0,,,
5147177,2815110000,01,0,,,
5147178,2815120000,01,0,,,
5147179,2815200000,01,0,,,
5147180,2815300000,01,0,,,
5147182,2816100000,01,0,,,
5147184,2816400010,01,0,,,
5147185,2816400090,01,0,,,
5147186,2817000000,01,0,,,
5147190,2818101100,01,0,,,
5147191,2818101900,01,0,,,
5147194,2818109120,01,0,,,
5147195,2818109190,01,0,,,
5147196,2818109900,01,0,,,
5147198,2818200010,01,0,,,
5147199,2818200090,01,0,,,
5147201,2818300020,01,0,,,
5147202,2818300030,01,0,,,
5147203,2818300090,01,0,,,
5147205,2819100000,01,0,,,
5147207,2819901000,01,0,,,
5147209,2819909010,01,0,,,
5147210,2819909090,01,0,,,
5147213,2820100010,01,0,,,
5147214,2820100090,01,0,,,
5147216,2820901000,01,0,,,
5147217,2820909000,01,0,,,
5147219,2821100000,01,0,,,
5147220,2821200000,01,0,,,
5147221,2822000000,01,0,,,
5147223,2823000010,01,0,,,
5147224,2823000090,01,0,,,
5147226,2824100000,01,0,,,
5147227,2824900000,01,0,,,
5147230,2825100010,01,0,,,
5147231,2825100090,01,0,,,
5147232,2825200000,01,0,,,
5147233,2825300000,01,0,,,
5147234,2825400000,01,0,,,
5147236,2825500020,01,0,,,
5147237,2825500030,01,0,,,
5147238,2825500080,01,0,,,
5147240,2825600010,01,0,,,
5147241,2825600090,01,0,,,
5147243,2825700010,01,0,,,
5147244,2825700020,01,0,,,
5147245,2825700090,01,0,,,
5147246,2825800000,01,0,,,
5147249,2825901100,01,0,,,
5147250,2825901900,01,0,,,
5147251,2825902000,01,0,,,
5147253,2825904030,01,0,,,
5147254,2825904080,01,0,,,
5147255,2825906000,01,0,,,
5147257,2825908510,01,0,,,
5147258,2825908590,01,0,,,
5147262,2826120000,01,0,,,
5147264,2826191000,01,0,,,
5147266,2826199010,01,0,,,
5147267,2826199090,01,0,,,
5147268,2826300000,01,0,,,
5147270,2826901000,01,0,,,
5147272,2826908010,01,0,,,
5147273,2826908020,01,0,,,
5147274,2826908090,01,0,,,
5147276,2827100000,01,0,,,
5147277,2827200000,01,0,,,
5147279,2827310000,01,0,,,
5147280,2827320000,01,0,,,
5147281,2827350000,01,0,,,
5147283,2827391000,01,0,,,
5147284,2827392000,01,0,,,
5147285,2827393000,01,0,,,
5147287,2827398510,01,0,,,
5147288,2827398520,01,0,,,
5147289,2827398540,01,0,,,
5147290,2827398590,01,0,,,
5147292,2827410000,01,0,,,
5147294,2827491000,01,0,,,
5147296,2827499010,01,0,,,
5147297,2827499090,01,0,,,
5147299,2827510000,01,0,,,
5147300,2827590000,01,0,,,
5147302,2827600010,01,0,,,
5147303,2827600090,01,0,,,
5147305,2828100000,01,0,,,
5147306,2828900000,01,0,,,
5147309,2829110000,01,0,,,
5147310,2829190000,01,0,,,
5147312,2829901000,01,0,,,
5147313,2829904000,01,0,,,
5147314,2829908000,01,0,,,
5147317,2830100010,01,0,,,
5147318,2830100090,01,0,,,
5147320,2830901100,01,0,,,
5147321,2830908500,01,0,,,
5147323,2831100000,01,0,,,
5147324,2831900000,01,0,,,
5147326,2832100000,01,0,,,
5147327,2832200000,01,0,,,
5147328,2832300000,01,0,,,
5147331,2833110000,01,0,,,
5147332,2833190000,01,0,,,
5147334,2833210000,01,0,,,
5147335,2833220000,01,0,,,
5147336,2833240000,01,0,,,
5147337,2833250000,01,0,,,
5147338,2833270000,01,0,,,
5147340,2833292000,01,0,,,
5147341,2833293000,01,0,,,
5147342,2833296000,01,0,,,
5147344,2833298020,01,0,,,
5147345,2833298030,01,0,,,
5147346,2833298040,01,0,,,
5147347,2833298080,01,0,,,
5147348,2833300000,01,0,,,
5147349,2833400000,01,0,,,
5147351,2834100000,01,0,,,
5147353,2834210000,01,0,,,
5147355,2834292000,01,0,,,
5147356,2834294000,01,0,,,
5147357,2834298000,01,0,,,
5147360,2835100010,01,0,,,
5147361,2835100020,01,0,,,
5147362,2835100030,01,0,,,
5147363,2835100090,01,0,,,
5147365,2835220000,01,0,,,
5147366,2835240000,01,0,,,
5147367,2835250000,01,0,,,
5147368,2835260000,01,0,,,
5147370,2835291000,01,0,,,
5147371,2835293000,01,0,,,
5147372,2835299000,01,0,,,
5147374,2835310000,01,0,,,
5147375,2835390000,01,0,,,
5147377,2836200000,01,0,,,
5147378,2836300000,01,0,,,
5147379,2836400000,01,0,,,
5147380,2836500000,01,0,,,
5147382,2836600010,01,0,,,
5147383,2836600090,01,0,,,
5147386,2836910020,01,0,,,
5147387,2836910090,01,0,,,
5147388,2836920000,01,0,,,
5147391,2836991100,01,0,,,
5147393,2836991730,01,0,,,
5147394,2836991780,01,0,,,
5147395,2836999000,01,0,,,
5147398,2837110000,01,0,,,
5147400,2837190020,01,0,,,
5147401,2837190090,01,0,,,
5147403,2837200010,01,0,,,
5147404,2837200090,01,0,,,
5147407,2839110000,01,0,,,
5147409,2839190010,01,0,,,
5147410,2839190090,01,0,,,
5147412,2839900020,01,0,,,
5147413,2839900090,01,0,,,
5147416,2840110000,01,0,,,
5147418,2840191000,01,0,,,
5147419,2840199000,01,0,,,
5147421,2840201000,01,0,,,
5147423,2840209010,01,0,,,
5147424,2840209090,01,0,,,
5147425,2840300000,01,0,,,
5147427,2841300000,01,0,,,
5147429,2841500010,01,0,,,
5147430,2841500090,01,0,,,
5147432,2841610000,01,0,,,
5147433,2841690000,01,0,,,
5147435,2841700010,01,0,,,
5147436,2841700020,01,0,,,
5147437,2841700030,01,0,,,
5147438,2841700040,01,0,,,
5147439,2841700090,01,0,,,
5147441,2841800010,01,0,,,
5147442,2841800090,01,0,,,
5147445,2841903010,01,0,,,
5147446,2841903090,01,0,,,
5147448,2841908510,01,0,,,
5147449,2841908520,01,0,,,
5147450,2841908530,01,0,,,
5147451,2841908590,01,0,,,
5147454,2842100010,01,0,,,
5147455,2842100020,01,0,,,
5147456,2842100040,01,0,,,
5147457,2842100050,01,0,,,
5147458,2842100090,01,0,,,
5147461,2842901010,01,0,,,
5147462,2842901090,01,0,,,
5147464,2842908020,01,0,,,
5147465,2842908030,01,0,,,
5147466,2842908080,01,0,,,
5147470,2843101000,01,0,,,
5147471,2843109000,01,0,,,
5147473,2843210000,01,0,,,
5147474,2843290000,01,0,,,
5147475,2843300000,01,0,,,
5147477,2843901000,01,0,,,
5147478,2843909000,01,0,,,
5147482,2844101000,01,0,,,
5147483,2844103000,01,0,,,
5147484,2844105000,01,0,,,
5147485,2844109000,01,0,,,
5147488,2844202500,01,0,,,
5147489,2844203500,01,0,,,
5147492,2844205100,01,0,,,
5147493,2844205900,01,0,,,
5147494,2844209900,01,0,,,
5147498,2844301110,01,0,,,
5147499,2844301190,01,0,,,
5147500,2844301900,01,0,,,
5147503,2844305110,01,0,,,
5147504,2844305190,01,0,,,
5147506,2844305500,01,0,,,
5147508,2844306100,01,0,,,
5147509,2844306900,01,0,,,
5147511,2844309100,01,0,,,
5147512,2844309900,01,0,,,
5147514,2844401000,01,0,,,
5147516,2844402000,01,0,,,
5147517,2844403000,01,0,,,
5147518,2844408000,01,0,,,
5147519,2844500000,01,0,,,
5147521,2845100000,01,0,,,
5147523,2845901000,01,0,,,
5147525,2845909010,01,0,,,
5147526,2845909020,01,0,,,
5147527,2845909030,01,0,,,
5147528,2845909090,01,0,,,
5147531,2846100010,01,0,,,
5147532,2846100020,01,0,,,
5147533,2846100030,01,0,,,
5147534,2846100090,01,0,,,
5147537,2846901020,01,0,,,
5147538,2846901030,01,0,,,
5147539,2846901040,01,0,,,
5147540,2846901050,01,0,,,
5147542,2846902010,01,0,,,
5147543,2846902015,01,0,,,
5147544,2846902020,01,0,,,
5147545,2846902025,01,0,,,
5147546,2846902030,01,0,,,
5147547,2846902035,01,0,,,
5147548,2846902040,01,0,,,
5147549,2846902045,01,0,,,
5147550,2846902050,01,0,,,
5147551,2846902055,01,0,,,
5147552,2846903000,01,0,,,
5147553,2846909000,01,0,,,
5147554,2847000000,01,0,,,
5147556,2849100000,01,0,,,
5147557,2849200000,01,0,,,
5147559,2849901000,01,0,,,
5147560,2849903000,01,0,,,
5147562,2849905010,01,0,,,
5147563,2849905090,01,0,,,
5147564,2849909000,01,0,,,
5147567,2850002010,01,0,,,
5147568,2850002020,01,0,,,
5147569,2850002030,01,0,,,
5147570,2850002040,01,0,,,
5147571,2850002060,01,0,,,
5147572,2850002070,01,0,,,
5147573,2850002090,01,0,,,
5147576,2850006010,01,0,,,
5147577,2850006019,01,0,,,
5147578,2850006090,01,0,,,
5147579,2850009000,01,0,,,
5147581,2852100000,01,0,,,
5147582,2852900000,01,0,,,
5147584,2853100000,01,0,,,
5147586,2853901000,01,0,,,
5147587,2853903000,01,0,,,
5147589,2853909020,01,0,,,
5147590,2853909090,01,0,,,
5147594,2901100000,01,0,,,
5147596,2901210000,01,0,,,
5147597,2901220000,01,0,,,
5147598,2901230000,01,0,,,
5147599,2901240000,01,0,,,
5147600,2901290000,01,0,,,
5147603,2902110000,01,0,,,
5147604,2902190000,01,0,,,
5147605,2902200000,01,0,,,
5147606,2902300000,01,0,,,
5147608,2902410000,01,0,,,
5147609,2902420000,01,0,,,
5147610,2902430000,01,0,,,
5147611,2902440000,01,0,,,
5147612,2902500000,01,0,,,
5147613,2902600000,01,0,,,
5147614,2902700000,01,0,,,
5147615,2902900000,01,0,,,
5147618,2903110000,01,0,,,
5147619,2903120000,01,0,,,
5147620,2903130000,01,0,,,
5147621,2903140000,01,0,,,
5147622,2903150000,01,0,,,
5147624,2903190010,01,0,,,
5147625,2903190090,01,0,,,
5147627,2903210000,01,0,,,
5147628,2903220000,01,0,,,
5147629,2903230000,01,0,,,
5147630,2903290000,01,0,,,
5147632,2903310000,01,0,,,
5147635,2903391100,01,0,,,
5147636,2903391500,01,0,,,
5147638,2903391920,01,0,,,
5147639,2903391990,01,0,,,
5147641,2903392100,01,0,,,
5147642,2903392300,01,0,,,
5147644,2903392410,01,0,,,
5147645,2903392490,01,0,,,
5147646,2903392500,01,0,,,
5147648,2903392610,01,0,,,
5147649,2903392690,01,0,,,
5147651,2903392710,01,0,,,
5147652,2903392790,01,0,,,
5147654,2903392810,01,0,,,
5147655,2903392820,01,0,,,
5147656,2903392890,01,0,,,
5147658,2903392910,01,0,,,
5147659,2903392990,01,0,,,
5147661,2903393100,01,0,,,
5147663,2903393520,01,0,,,
5147664,2903393590,01,0,,,
5147666,2903393910,01,0,,,
5147667,2903393920,01,0,,,
5147668,2903393930,01,0,,,
5147669,2903393940,01,0,,,
5147670,2903393990,01,0,,,
5147671,2903398000,01,0,,,
5147673,2903710000,01,0,,,
5147674,2903720000,01,0,,,
5147675,2903730000,01,0,,,
5147677,2903740010,01,0,,,
5147678,2903740090,01,0,,,
5147679,2903750000,01,0,,,
5147681,2903761000,01,0,,,
5147682,2903762000,01,0,,,
5147683,2903769000,01,0,,,
5147686,2903776010,01,0,,,
5147687,2903776090,01,0,,,
5147689,2903779010,01,0,,,
5147690,2903779015,01,0,,,
5147691,2903779020,01,0,,,
5147692,2903779025,01,0,,,
5147693,2903779030,01,0,,,
5147694,2903779035,01,0,,,
5147695,2903779040,01,0,,,
5147696,2903779045,01,0,,,
5147697,2903779050,01,0,,,
5147698,2903779055,01,0,,,
5147699,2903779060,01,0,,,
5147700,2903779090,01,0,,,
5147702,2903780010,01,0,,,
5147703,2903780090,01,0,,,
5147706,2903793010,01,0,,,
5147707,2903793020,01,0,,,
5147708,2903793090,01,0,,,
5147709,2903798000,01,0,,,
5147711,2903810000,01,0,,,
5147712,2903820000,01,0,,,
5147713,2903830000,01,0,,,
5147715,2903891000,01,0,,,
5147717,2903898010,01,0,,,
5147718,2903898040,01,0,,,
5147719,2903898050,01,0,,,
5147720,2903898060,01,0,,,
5147721,2903898090,01,0,,,
5147723,2903910000,01,0,,,
5147724,2903920000,01,0,,,
5147725,2903930000,01,0,,,
5147726,2903940000,01,0,,,
5147728,2903991000,01,0,,,
5147730,2903998015,01,0,,,
5147731,2903998020,01,0,,,
5147732,2903998030,01,0,,,
5147733,2903998040,01,0,,,
5147734,2903998050,01,0,,,
5147735,2903998060,01,0,,,
5147736,2903998075,01,0,,,
5147737,2903998080,01,0,,,
5147738,2903998090,01,0,,,
5147741,2904100030,01,0,,,
5147742,2904100050,01,0,,,
5147743,2904100090,01,0,,,
5147745,2904200010,01,0,,,
5147746,2904200020,01,0,,,
5147747,2904200030,01,0,,,
5147748,2904200040,01,0,,,
5147749,2904200090,01,0,,,
5147751,2904310000,01,0,,,
5147752,2904320000,01,0,,,
5147753,2904330000,01,0,,,
5147754,2904340000,01,0,,,
5147755,2904350000,01,0,,,
5147756,2904360000,01,0,,,
5147759,2904910010,01,0,,,
