measure_sid,measure_type_id,geographical_area_id,goods_nomenclature_item_id,validity_start_date,validity_end_date,measure_generating_regulation_role,measure_generating_regulation_id,justification_regulation_role,justification_regulation_id,stopped_flag,geographical_area_sid,goods_nomenclature_sid,ordernumber,additional_code_type_id,additional_code_id,additional_code_sid,reduction_indicator
5145431,103,1011,2009902119,13/04/2019,,1,M1900010,,,f,400,97179,,,,,
5145433,103,1011,2009902191,13/04/2019,,1,M1900010,,,f,400,97181,,,,,
5145434,103,1011,2009902199,13/04/2019,,1,M1900010,,,f,400,97182,,,,,
5145436,103,1011,2009902920,13/04/2019,,1,M1900010,,,f,400,92394,,,,,
5145437,103,1011,2009902980,13/04/2019,,1,M1900010,,,f,400,92395,,,,,
5145440,103,1011,2009903100,13/04/2019,,1,M1900010,,,f,400,34420,,,,,
5145441,103,1011,2009903900,13/04/2019,,1,M1900010,,,f,400,34421,,,,,
5145445,103,1011,2009904100,13/04/2019,,1,M1900010,,,f,400,34425,,,,,
5145446,103,1011,2009904900,13/04/2019,,1,M1900010,,,f,400,34426,,,,,
5145449,103,1011,2009905130,13/04/2019,,1,M1900010,,,f,400,92396,,,,,
5145450,103,1011,2009905180,13/04/2019,,1,M1900010,,,f,400,92397,,,,,
5145452,103,1011,2009905939,13/04/2019,,1,M1900010,,,f,400,92399,,,,,
5145453,103,1011,2009905990,13/04/2019,,1,M1900010,,,f,400,79644,,,,,
5145456,103,1011,2009907100,13/04/2019,,1,M1900010,,,f,400,34438,,,,,
5145457,103,1011,2009907300,13/04/2019,,1,M1900010,,,f,400,34439,,,,,
5145458,103,1011,2009907900,13/04/2019,,1,M1900010,,,f,400,34440,,,,,
5145461,103,1011,2009909200,13/04/2019,,1,M1900010,,,f,400,55642,,,,,
5145463,103,1011,2009909420,13/04/2019,,1,M1900010,,,f,400,92400,,,,,
5145464,103,1011,2009909480,13/04/2019,,1,M1900010,,,f,400,92401,,,,,
5145466,103,1011,2009909500,13/04/2019,,1,M1900010,,,f,400,55647,,,,,
5145468,103,1011,2009909620,13/04/2019,,1,M1900010,,,f,400,92402,,,,,
5145469,103,1011,2009909680,13/04/2019,,1,M1900010,,,f,400,92403,,,,,
5145471,103,1011,2009909700,13/04/2019,,1,M1900010,,,f,400,55649,,,,,
5145473,103,1011,2009909820,13/04/2019,,1,M1900010,,,f,400,92404,,,,,
5145474,103,1011,2009909880,13/04/2019,,1,M1900010,,,f,400,92405,,,,,
5145478,103,1011,2101110000,13/04/2019,,1,M1900010,,,f,400,59515,,,,,
5145481,103,1011,2101129220,13/04/2019,,1,M1900010,,,f,400,61033,,,,,
5145483,103,1011,2101129292,13/04/2019,,1,M1900010,,,f,400,103755,,,,,
5145484,103,1011,2101129299,13/04/2019,,1,M1900010,,,f,400,61036,,,,,
5145486,103,1011,2101129820,13/04/2019,,1,M1900010,,,f,400,61037,,,,,
5145488,103,1011,2101129892,13/04/2019,,1,M1900010,,,f,400,92579,,,,,
5145490,103,1011,2101129894,13/04/2019,,1,M1900010,,,f,400,103756,,,,,
5145491,103,1011,2101129899,13/04/2019,,1,M1900010,,,f,400,103375,,,,,
5145493,103,1011,2101202000,13/04/2019,,1,M1900010,,,f,400,57516,,,,,
5145496,103,1011,2101209210,13/04/2019,,1,M1900010,,,f,400,58516,,,,,
5145498,103,1011,2101209282,13/04/2019,,1,M1900010,,,f,400,103757,,,,,
5145499,103,1011,2101209299,13/04/2019,,1,M1900010,,,f,400,103378,,,,,
5145501,103,1011,2101209810,13/04/2019,,1,M1900010,,,f,400,58519,,,,,
5145503,103,1011,2101209885,13/04/2019,,1,M1900010,,,f,400,92585,,,,,
5145505,103,1011,2101209887,13/04/2019,,1,M1900010,,,f,400,103758,,,,,
5145506,103,1011,2101209899,13/04/2019,,1,M1900010,,,f,400,103380,,,,,
5145509,103,1011,2101301100,13/04/2019,,1,M1900010,,,f,400,34497,,,,,
5145510,103,1011,2101301900,13/04/2019,,1,M1900010,,,f,400,34498,,,,,
5145512,103,1011,2101309100,13/04/2019,,1,M1900010,,,f,400,34500,,,,,
5145513,103,1011,2101309900,13/04/2019,,1,M1900010,,,f,400,34501,,,,,
5145517,103,1011,2102101010,13/04/2019,,1,M1900010,,,f,400,81424,,,,,
5145518,103,1011,2102101090,13/04/2019,,1,M1900010,,,f,400,81432,,,,,
5145520,103,1011,2102103100,13/04/2019,,1,M1900010,,,f,400,34508,,,,,
5145521,103,1011,2102103900,13/04/2019,,1,M1900010,,,f,400,34509,,,,,
5145523,103,1011,2102109010,13/04/2019,,1,M1900010,,,f,400,81425,,,,,
5145524,103,1011,2102109090,13/04/2019,,1,M1900010,,,f,400,81433,,,,,
5145528,103,1011,2102201110,13/04/2019,,1,M1900010,,,f,400,81426,,,,,
5145529,103,1011,2102201190,13/04/2019,,1,M1900010,,,f,400,81434,,,,,
5145531,103,1011,2102201910,13/04/2019,,1,M1900010,,,f,400,81427,,,,,
5145532,103,1011,2102201990,13/04/2019,,1,M1900010,,,f,400,81435,,,,,
5145533,103,1011,2102209000,13/04/2019,,1,M1900010,,,f,400,34521,,,,,
5145534,103,1011,2102300000,13/04/2019,,1,M1900010,,,f,400,34522,,,,,
5145536,103,1011,2103100000,13/04/2019,,1,M1900010,,,f,400,34524,,,,,
5145537,103,1011,2103200000,13/04/2019,,1,M1900010,,,f,400,34527,,,,,
5145539,103,1011,2103301000,13/04/2019,,1,M1900010,,,f,400,34531,,,,,
5145541,103,1011,2103309010,13/04/2019,,1,M1900010,,,f,400,34533,,,,,
5145542,103,1011,2103309090,13/04/2019,,1,M1900010,,,f,400,34534,,,,,
5145544,103,1011,2103901000,13/04/2019,,1,M1900010,,,f,400,34536,,,,,
5145545,103,1011,2103903000,13/04/2019,,1,M1900010,,,f,400,34537,,,,,
5145547,103,1011,2103909010,13/04/2019,,1,M1900010,,,f,400,69525,,,,,
5145548,103,1011,2103909080,13/04/2019,,1,M1900010,,,f,400,88855,,,,,
5145551,103,1011,2104100010,13/04/2019,,1,M1900010,,,f,400,89394,,,,,
5145552,103,1011,2104100090,13/04/2019,,1,M1900010,,,f,400,89395,,,,,
5145553,103,1011,2104200000,13/04/2019,,1,M1900010,,,f,400,34555,,,,,
5145555,103,1011,2105001000,13/04/2019,,1,M1900010,,,f,400,34557,,,,,
5145557,103,1011,2105009100,13/04/2019,,1,M1900010,,,f,400,34561,,,,,
5145558,103,1011,2105009900,13/04/2019,,1,M1900010,,,f,400,34564,,,,,
5145562,103,1011,2106102020,13/04/2019,,1,M1900010,,,f,400,98386,,,,,
5145563,103,1011,2106102030,13/04/2019,,1,M1900010,,,f,400,100081,,,,,
5145564,103,1011,2106102090,13/04/2019,,1,M1900010,,,f,400,76712,,,,,
5145567,103,1011,2106108031,13/04/2019,,1,M1900010,,,f,400,103447,,,,,
5145568,103,1011,2106108039,13/04/2019,,1,M1900010,,,f,400,103448,,,,,
5145569,103,1011,2106108070,13/04/2019,,1,M1900010,,,f,400,92837,,,,,
5145572,103,1011,2106902010,13/04/2019,,1,M1900010,,,f,400,103759,,,,,
5145573,103,1011,2106902090,13/04/2019,,1,M1900010,,,f,400,103811,,,,,
5145576,103,1011,2106903010,13/04/2019,,1,M1900010,,,f,400,103760,,,,,
5145577,103,1011,2106903090,13/04/2019,,1,M1900010,,,f,400,103761,,,,,
5145580,103,1011,2106905110,13/04/2019,,1,M1900010,,,f,400,103762,,,,,
5145581,103,1011,2106905190,13/04/2019,,1,M1900010,,,f,400,103763,,,,,
5145583,103,1011,2106905510,13/04/2019,,1,M1900010,,,f,400,103764,,,,,
5145584,103,1011,2106905590,13/04/2019,,1,M1900010,,,f,400,103765,,,,,
5145586,103,1011,2106905910,13/04/2019,,1,M1900010,,,f,400,92588,,,,,
5145588,103,1011,2106905992,13/04/2019,,1,M1900010,,,f,400,103766,,,,,
5145589,103,1011,2106905999,13/04/2019,,1,M1900010,,,f,400,103392,,,,,
5145592,103,1011,2106909240,13/04/2019,,1,M1900010,,,f,400,81067,,,,,
5145593,103,1011,2106909245,13/04/2019,,1,M1900010,,,f,400,93932,,,,,
5145594,103,1011,2106909250,13/04/2019,,1,M1900010,,,f,400,103542,,,,,
5145595,103,1011,2106909260,13/04/2019,,1,M1900010,,,f,400,81068,,,,,
5145599,103,1011,2106909826,13/04/2019,,1,M1900010,,,f,400,92847,,,,,
5145602,103,1011,2106909828,13/04/2019,,1,M1900010,,,f,400,103768,,,,,
5145603,103,1011,2106909830,13/04/2019,,1,M1900010,,,f,400,103395,,,,,
5145604,103,1011,2106909833,13/04/2019,,1,M1900010,,,f,400,97083,,,,,
5145606,103,1011,2106909834,13/04/2019,,1,M1900010,,,f,400,92850,,,,,
5145609,103,1011,2106909835,13/04/2019,,1,M1900010,,,f,400,103769,,,,,
5145610,103,1011,2106909836,13/04/2019,,1,M1900010,,,f,400,103401,,,,,
5145611,103,1011,2106909838,13/04/2019,,1,M1900010,,,f,400,97086,,,,,
5145615,103,1011,2106909842,13/04/2019,,1,M1900010,,,f,400,103770,,,,,
5145616,103,1011,2106909843,13/04/2019,,1,M1900010,,,f,400,103406,,,,,
5145618,103,1011,2106909845,13/04/2019,,1,M1900010,,,f,400,98435,,,,,
5145619,103,1011,2106909847,13/04/2019,,1,M1900010,,,f,400,104021,,,,,
5145620,103,1011,2106909849,13/04/2019,,1,M1900010,,,f,400,98434,,,,,
5145622,103,1011,2106909853,13/04/2019,,1,M1900010,,,f,400,92853,,,,,
5145623,103,1011,2106909855,13/04/2019,,1,M1900010,,,f,400,92854,,,,,
5145628,103,1011,2201101100,13/04/2019,,1,M1900010,,,f,400,34632,,,,,
5145629,103,1011,2201101900,13/04/2019,,1,M1900010,,,f,400,34633,,,,,
5145630,103,1011,2201109000,13/04/2019,,1,M1900010,,,f,400,72302,,,,,
5145631,103,1011,2201900000,13/04/2019,,1,M1900010,,,f,400,34637,,,,,
5145633,103,1011,2202100000,13/04/2019,,1,M1900010,,,f,400,34639,,,,,
5145636,103,1011,2202910010,13/04/2019,,1,M1900010,,,f,400,101173,,,,,
5145637,103,1011,2202910090,13/04/2019,,1,M1900010,,,f,400,101174,,,,,
5145642,103,1011,2202991111,13/04/2019,,1,M1900010,,,f,400,100981,,,,,
5145643,103,1011,2202991119,13/04/2019,,1,M1900010,,,f,400,100982,,,,,
5145645,103,1011,2202991191,13/04/2019,,1,M1900010,,,f,400,100984,,,,,
5145646,103,1011,2202991199,13/04/2019,,1,M1900010,,,f,400,100985,,,,,
5145649,103,1011,2202991511,13/04/2019,,1,M1900010,,,f,400,100990,,,,,
5145650,103,1011,2202991519,13/04/2019,,1,M1900010,,,f,400,100988,,,,,
5145652,103,1011,2202991591,13/04/2019,,1,M1900010,,,f,400,100991,,,,,
5145653,103,1011,2202991599,13/04/2019,,1,M1900010,,,f,400,100992,,,,,
5145656,103,1011,2202991911,13/04/2019,,1,M1900010,,,f,400,100995,,,,,
5145657,103,1011,2202991919,13/04/2019,,1,M1900010,,,f,400,100996,,,,,
5145659,103,1011,2202991991,13/04/2019,,1,M1900010,,,f,400,100998,,,,,
5145660,103,1011,2202991999,13/04/2019,,1,M1900010,,,f,400,100999,,,,,
5145663,103,1011,2202999110,13/04/2019,,1,M1900010,,,f,400,101002,,,,,
5145664,103,1011,2202999190,13/04/2019,,1,M1900010,,,f,400,101003,,,,,
5145666,103,1011,2202999510,13/04/2019,,1,M1900010,,,f,400,101005,,,,,
5145667,103,1011,2202999590,13/04/2019,,1,M1900010,,,f,400,101006,,,,,
5145669,103,1011,2202999910,13/04/2019,,1,M1900010,,,f,400,101008,,,,,
5145670,103,1011,2202999990,13/04/2019,,1,M1900010,,,f,400,101009,,,,,
5145673,103,1011,2203000100,13/04/2019,,1,M1900010,,,f,400,34650,,,,,
5145674,103,1011,2203000900,13/04/2019,,1,M1900010,,,f,400,34651,,,,,
5145675,103,1011,2203001000,13/04/2019,,1,M1900010,,,f,400,34652,,,,,
5145679,103,1011,2204101100,13/04/2019,,1,M1900010,,,f,400,34657,,,,,
5145680,103,1011,2204101300,13/04/2019,,1,M1900010,,,f,400,101011,,,,,
5145681,103,1011,2204101500,13/04/2019,,1,M1900010,,,f,400,101012,,,,,
5145682,103,1011,2204109100,13/04/2019,,1,M1900010,,,f,400,34669,,,,,
5145683,103,1011,2204109300,13/04/2019,,1,M1900010,,,f,400,91991,,,,,
5145684,103,1011,2204109400,13/04/2019,,1,M1900010,,,f,400,91989,,,,,
5145685,103,1011,2204109600,13/04/2019,,1,M1900010,,,f,400,91990,,,,,
5145686,103,1011,2204109800,13/04/2019,,1,M1900010,,,f,400,91988,,,,,
5145690,103,1011,2204210600,13/04/2019,,1,M1900010,,,f,400,91915,,,,,
5145691,103,1011,2204210700,13/04/2019,,1,M1900010,,,f,400,91916,,,,,
5145692,103,1011,2204210800,13/04/2019,,1,M1900010,,,f,400,91917,,,,,
5145693,103,1011,2204210900,13/04/2019,,1,M1900010,,,f,400,91918,,,,,
5145700,103,1011,2204211110,13/04/2019,,1,M1900010,,,f,400,91921,,,,,
5145701,103,1011,2204211190,13/04/2019,,1,M1900010,,,f,400,91955,,,,,
5145703,103,1011,2204211210,13/04/2019,,1,M1900010,,,f,400,91922,,,,,
5145704,103,1011,2204211290,13/04/2019,,1,M1900010,,,f,400,91956,,,,,
5145706,103,1011,2204211310,13/04/2019,,1,M1900010,,,f,400,91923,,,,,
5145707,103,1011,2204211390,13/04/2019,,1,M1900010,,,f,400,91957,,,,,
5145709,103,1011,2204211710,13/04/2019,,1,M1900010,,,f,400,91924,,,,,
5145710,103,1011,2204211790,13/04/2019,,1,M1900010,,,f,400,91958,,,,,
5145712,103,1011,2204211810,13/04/2019,,1,M1900010,,,f,400,91925,,,,,
5145713,103,1011,2204211890,13/04/2019,,1,M1900010,,,f,400,91959,,,,,
5145715,103,1011,2204211910,13/04/2019,,1,M1900010,,,f,400,91926,,,,,
5145716,103,1011,2204211990,13/04/2019,,1,M1900010,,,f,400,91960,,,,,
5145718,103,1011,2204212210,13/04/2019,,1,M1900010,,,f,400,91927,,,,,
5145719,103,1011,2204212290,13/04/2019,,1,M1900010,,,f,400,91961,,,,,
5145721,103,1011,2204212310,13/04/2019,,1,M1900010,,,f,400,91928,,,,,
5145722,103,1011,2204212390,13/04/2019,,1,M1900010,,,f,400,91962,,,,,
5145724,103,1011,2204212410,13/04/2019,,1,M1900010,,,f,400,91929,,,,,
5145725,103,1011,2204212490,13/04/2019,,1,M1900010,,,f,400,91963,,,,,
5145727,103,1011,2204212610,13/04/2019,,1,M1900010,,,f,400,91930,,,,,
5145728,103,1011,2204212690,13/04/2019,,1,M1900010,,,f,400,91964,,,,,
5145730,103,1011,2204212710,13/04/2019,,1,M1900010,,,f,400,91931,,,,,
5145731,103,1011,2204212790,13/04/2019,,1,M1900010,,,f,400,91965,,,,,
5145733,103,1011,2204212810,13/04/2019,,1,M1900010,,,f,400,91932,,,,,
5145734,103,1011,2204212890,13/04/2019,,1,M1900010,,,f,400,91966,,,,,
5145736,103,1011,2204213110,13/04/2019,,1,M1900010,,,f,400,101014,,,,,
5145737,103,1011,2204213190,13/04/2019,,1,M1900010,,,f,400,101015,,,,,
5145739,103,1011,2204213210,13/04/2019,,1,M1900010,,,f,400,91933,,,,,
5145740,103,1011,2204213290,13/04/2019,,1,M1900010,,,f,400,91967,,,,,
5145742,103,1011,2204213410,13/04/2019,,1,M1900010,,,f,400,91934,,,,,
5145743,103,1011,2204213490,13/04/2019,,1,M1900010,,,f,400,91968,,,,,
5145745,103,1011,2204213610,13/04/2019,,1,M1900010,,,f,400,91935,,,,,
5145746,103,1011,2204213690,13/04/2019,,1,M1900010,,,f,400,91969,,,,,
5145748,103,1011,2204213710,13/04/2019,,1,M1900010,,,f,400,91936,,,,,
5145749,103,1011,2204213790,13/04/2019,,1,M1900010,,,f,400,91970,,,,,
5145751,103,1011,2204213810,13/04/2019,,1,M1900010,,,f,400,91937,,,,,
5145752,103,1011,2204213890,13/04/2019,,1,M1900010,,,f,400,91971,,,,,
5145755,103,1011,2204214210,13/04/2019,,1,M1900010,,,f,400,91938,,,,,
5145756,103,1011,2204214290,13/04/2019,,1,M1900010,,,f,400,91972,,,,,
5145758,103,1011,2204214310,13/04/2019,,1,M1900010,,,f,400,91939,,,,,
5145759,103,1011,2204214390,13/04/2019,,1,M1900010,,,f,400,91973,,,,,
5145761,103,1011,2204214410,13/04/2019,,1,M1900010,,,f,400,91940,,,,,
